,fullyLoaded,bytesIn,requests,bytes.html,requests.html,bytes.js,requests.js,bytes.css,requests.css,bytes.image,requests.image,bytes.font,requests.font,bytes.video,requests.video,bytes.other,requests.other,id
793,21412.0,1787357.0,52.0,25153.0,2.0,808562.0,7.0,29180.0,3.0,539831.0,24.0,373332.0,11.0,0.0,0.0,4328.0,3.0,221010_VC_YS
794,32115.0,1988203.0,429.0,23566.0,2.0,1164869.0,32.0,112549.0,49.0,588599.0,322.0,45464.0,2.0,0.0,0.0,53156.0,18.0,221010_HR_YT
795,5478.0,185862.0,17.0,20497.0,1.0,44748.0,9.0,65122.0,1.0,51594.0,3.0,1264.0,1.0,0.0,0.0,2637.0,2.0,221010_ZP_YV
796,37672.0,4404796.0,249.0,161158.0,43.0,1674968.0,63.0,28297.0,5.0,1940456.0,94.0,522740.0,9.0,0.0,0.0,76499.0,34.0,221010_JA_YW
797,15108.0,2221748.0,69.0,201379.0,6.0,1127352.0,41.0,174414.0,5.0,640135.0,12.0,0.0,0.0,0.0,0.0,77318.0,4.0,221010_CN_YX
798,31606.0,13110173.0,197.0,90542.0,9.0,3042925.0,39.0,446378.0,19.0,9369825.0,103.0,93348.0,3.0,0.0,0.0,64983.0,23.0,221010_QV_YY
799,116864.0,2149571.0,83.0,52924.0,3.0,652355.0,24.0,74015.0,13.0,1264878.0,28.0,84044.0,3.0,0.0,0.0,21355.0,12.0,221010_XF_YZ
800,23292.0,7931791.0,143.0,72004.0,13.0,3213597.0,37.0,411763.0,16.0,4134912.0,60.0,64464.0,1.0,0.0,0.0,35051.0,16.0,221010_1N_Z0
801,46380.0,2964627.0,445.0,198667.0,76.0,2006175.0,88.0,145772.0,3.0,206796.0,103.0,342648.0,6.0,0.0,0.0,64569.0,168.0,221010_G1_Z1
802,13129.0,3921302.0,73.0,30666.0,1.0,455095.0,10.0,1689361.0,6.0,1612538.0,50.0,130980.0,4.0,0.0,0.0,2662.0,2.0,221010_YJ_Z2
803,14276.0,1113638.0,96.0,130265.0,7.0,260751.0,16.0,54348.0,8.0,493379.0,36.0,169748.0,8.0,0.0,0.0,2659.0,20.0,221010_5Y_Z3
804,15181.0,374888.0,15.0,52071.0,5.0,157136.0,3.0,19970.0,1.0,143050.0,4.0,0.0,0.0,0.0,0.0,2661.0,2.0,221010_9V_Z4
805,4742.0,2601.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,1.0,221010_2G_Z5
806,20666.0,2087634.0,150.0,252014.0,39.0,503842.0,28.0,125074.0,12.0,1108590.0,45.0,84567.0,4.0,0.0,0.0,13547.0,22.0,221010_JK_Z6
807,28615.0,7873140.0,202.0,84776.0,9.0,1708867.0,43.0,165148.0,7.0,5339746.0,70.0,562508.0,48.0,0.0,0.0,12095.0,24.0,221010_TB_Z7
808,27612.0,2107225.0,198.0,21893.0,7.0,1237906.0,49.0,241761.0,1.0,419819.0,69.0,181456.0,7.0,0.0,0.0,4390.0,65.0,221010_7S_Z8
809,23679.0,1047811.0,71.0,64795.0,3.0,384942.0,20.0,19462.0,2.0,400810.0,24.0,173856.0,4.0,0.0,0.0,3946.0,17.0,221010_82_Z9
